index,D_0__Archaea;D_1__Crenarchaeota;D_2__Bathyarchaeia,D_0__Archaea;D_1__Diapherotrites;D_2__Micrarchaeia,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanobacteria,D_0__Archaea;D_1__Euryarchaeota;D_2__Methanomicrobia,D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,D_0__Archaea;D_1__Thaumarchaeota;D_2__Marine Benthic Group A,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria,D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia,D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia,D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4),D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 21,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6,D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia,D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria,D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia,D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108,D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria,D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria,D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia,D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia,D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes,D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia,D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured,D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured bacterium,D_0__Bacteria;D_1__Armatimonadetes;__,D_0__Bacteria;D_1__BRC1;D_2__metagenome,D_0__Bacteria;D_1__BRC1;D_2__soil bacterium WWH121,D_0__Bacteria;D_1__BRC1;D_2__uncultured Acidobacteria bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured Telmatobacter sp.,D_0__Bacteria;D_1__BRC1;D_2__uncultured bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured candidate division BRC1 bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-74,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-II-1,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-II-34,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-II-4,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-III-18,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-III-29,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PBS-III-4,D_0__Bacteria;D_1__BRC1;D_2__uncultured soil bacterium PRR-11,D_0__Bacteria;D_1__BRC1;__,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria,D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia,D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae,D_0__Bacteria;D_1__Chlamydiae;D_2__LD1-PA32,D_0__Bacteria;D_1__Chloroflexi;D_2__AD3,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae,D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia,D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia,D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136,D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66,D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96,D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria,D_0__Bacteria;D_1__Chloroflexi;D_2__OLB14,D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E,D_0__Bacteria;D_1__Chloroflexi;D_2__SHA-26,D_0__Bacteria;D_1__Chloroflexi;D_2__TK10,D_0__Bacteria;D_1__Chloroflexi;__,D_0__Bacteria;D_1__Cloacimonetes;D_2__Cloacimonadia,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria,D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia,D_0__Bacteria;D_1__Dadabacteria;D_2__Dadabacteriia,D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae,D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia,D_0__Bacteria;D_1__Elusimicrobia;D_2__Endomicrobia,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIc,D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria,D_0__Bacteria;D_1__FBP;D_2__metagenome,D_0__Bacteria;D_1__FBP;D_2__uncultured actinobacterium,D_0__Bacteria;D_1__FBP;D_2__uncultured bacterium,D_0__Bacteria;D_1__FBP;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__FBP;__,D_0__Bacteria;D_1__FCPU426;D_2__uncultured Syntrophaceae bacterium,D_0__Bacteria;D_1__FCPU426;D_2__uncultured bacterium,D_0__Bacteria;D_1__Fibrobacteres;D_2__Chitinivibrionia,D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria,D_0__Bacteria;D_1__Firmicutes;D_2__BRH-c20a,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia,D_0__Bacteria;D_1__Firmicutes;D_2__Limnochordia,D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes,D_0__Bacteria;D_1__Firmicutes;__,D_0__Bacteria;D_1__GAL15;D_2__uncultured bacterium,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Longimicrobia,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group,D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia,D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae,D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria,D_0__Bacteria;D_1__Latescibacteria;D_2__metagenome,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Acidobacterium sp.,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Pelobacter sp.,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium mle1-16,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium PBS-II-5,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium PBS-III-30,D_0__Bacteria;D_1__Latescibacteria;__,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium,D_0__Bacteria;D_1__Nitrospinae;D_2__P9X2b3D02,D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1,D_0__Bacteria;D_1__Nitrospirae;D_2__661256,D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira,D_0__Bacteria;D_1__Nitrospirae;D_2__Thermodesulfovibrionia,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured Verrucomicrobia bacterium,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium,D_0__Bacteria;D_1__Omnitrophicaeota;__,D_0__Bacteria;D_1__PAUC34f;D_2__uncultured Deferribacteres bacterium,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1,D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria,D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia,D_0__Bacteria;D_1__Planctomycetes;D_2__BD7-11,D_0__Bacteria;D_1__Planctomycetes;D_2__OM190,D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae,D_0__Bacteria;D_1__Planctomycetes;D_2__Pla3 lineage,D_0__Bacteria;D_1__Planctomycetes;D_2__Pla4 lineage,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia,D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,D_0__Bacteria;D_1__Proteobacteria;__,D_0__Bacteria;D_1__Rokubacteria;D_2__NC10,D_0__Bacteria;D_1__Spirochaetes;D_2__Leptospirae,D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia,D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae,D_0__Bacteria;D_1__WOR-1;D_2__uncultured bacterium,D_0__Bacteria;D_1__WPS-2;D_2__Burkholderiales bacterium Beta_02,D_0__Bacteria;D_1__WPS-2;D_2__metagenome,D_0__Bacteria;D_1__WPS-2;D_2__uncultured bacterium,D_0__Bacteria;D_1__WPS-2;D_2__uncultured forest soil bacterium,D_0__Bacteria;D_1__WPS-2;__,D_0__Bacteria;D_1__WS1;D_2__uncultured bacterium,D_0__Bacteria;D_1__WS1;D_2__uncultured bacterium SJA-43,D_0__Bacteria;D_1__WS2;D_2__uncultured soil bacterium,D_0__Bacteria;D_1__WS4;D_2__uncultured bacterium,D_0__Bacteria;D_1__WS4;D_2__uncultured organism,D_0__Bacteria;D_1__Zixibacteria;D_2__uncultured bacterium,D_0__Bacteria;__;__,Name,host,host infra specific rank,watering regimen,root_compartment,soil_source,biological_replicate,host infra specific name
SRR5681520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12555.0,ITS1.drght.119,Oryza sativa,IR20,Drought,Endosphere,Biggs,3.0,indica
SRR5681521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7675.0,ITS1.drght.120,Oryza sativa,M206,Drought,Endosphere,Biggs,3.0,japonica
SRR5681522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10929.0,ITS1.drght.207,Soil,not applicable,Drought,BulkSoil,Biggs,3.0,NA
SRR5681523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22309.0,ITS1.drght.208,Soil,not applicable,Watered,BulkSoil,Davis,3.0,NA
SRR5681524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13993.0,ITS1.drght.205,Soil,not applicable,Drought,BulkSoil,Davis,3.0,NA
SRR5681525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52569.0,ITS1.drght.206,Soil,not applicable,Drought,BulkSoil,Arbuckle,3.0,NA
SRR5681526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.0,ITS1.drght.113,Oryza glaberrima,TOg7102,Drought,Endosphere,Arbuckle,3.0,indica
SRR5681527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.0,ITS1.drght.114,Oryza glaberrima,Gl_CG14,Drought,Endosphere,Arbuckle,3.0,indica
SRR5681528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11424.0,ITS1.drght.1,Oryza glaberrima,TOg7102,Drought,Rhizosphere,Davis,1.0,indica
SRR5681529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10966.0,ITS1.drght.2,Oryza glaberrima,Gl_CG14,Drought,Rhizosphere,Davis,1.0,indica
SRR5681530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2857.0,ITS1.drght.117,Oryza glaberrima,TOg7102,Drought,Endosphere,Biggs,3.0,indica
